payment_id,customer_id,order_id,amount,created_at,status,method,email,phone,vpa,scenario
pay_900384,cust_00044,order_700384,99999,1787697427,captured,netbanking,customer_44@razorpay-demo.com,+919870000044,,legitimate
pay_902502,cust_00030,order_701752,24999,1787594415,captured,netbanking,customer_30@razorpay-demo.com,+919870000030,,Multiple Browser Tabs Checkout
pay_902442,cust_00163,order_701692,299999,1787523873,captured,netbanking,customer_163@razorpay-demo.com,+919870000163,,Multiple Browser Tabs Checkout
pay_902686,cust_00049,order_701936,249999,1787565221,captured,netbanking,customer_49@razorpay-demo.com,+919870000049,,Multiple Browser Tabs Checkout
pay_901294,cust_00154,order_700997,24999,1787526536,captured,card,customer_154@razorpay-demo.com,+919870000154,,Network Timeout Retry
pay_901034,cust_00188,order_700867,249999,1787533338,captured,upi,customer_188@razorpay-demo.com,+919870000188,cust188@okaxis,Double-Click Issue
pay_900178,cust_00105,order_700178,19999,1787660190,captured,netbanking,customer_105@razorpay-demo.com,+919870000105,,legitimate
pay_900427,cust_00098,order_700427,299999,1787692210,failed,wallet,customer_98@razorpay-demo.com,+919870000098,,legitimate
pay_900495,cust_00079,order_700495,14999,1787626209,captured,netbanking,customer_79@razorpay-demo.com,+919870000079,,legitimate
pay_900184,cust_00053,order_700184,14999,1787715818,captured,upi,customer_53@razorpay-demo.com,+919870000053,cust53@okaxis,legitimate
pay_902567,cust_00069,order_701817,4999,1787617045,captured,wallet,customer_69@razorpay-demo.com,+919870000069,,Multiple Browser Tabs Checkout
pay_901232,cust_00104,order_700966,74999,1787667285,captured,card,customer_104@razorpay-demo.com,+919870000104,,Network Timeout Retry
pay_900185,cust_00179,order_700185,34999,1787521677,captured,card,customer_179@razorpay-demo.com,+919870000179,,legitimate
pay_900991,cust_00020,order_700846,199999,1787570846,captured,wallet,customer_20@razorpay-demo.com,+919870000020,,Double-Click Issue
pay_901254,cust_00034,order_700977,299999,1787670476,captured,card,customer_34@razorpay-demo.com,+919870000034,,Network Timeout Retry
pay_902350,cust_00134,order_701600,99999,1787566110,captured,card,customer_134@razorpay-demo.com,+919870000134,,Multiple Browser Tabs Checkout
pay_902118,cust_00004,order_701409,14999,1787675752,captured,upi,customer_4@razorpay-demo.com,+919870000004,cust4@okaxis,Failed UPI Retry
pay_900811,cust_00026,order_700756,249999,1787538663,captured,upi,customer_26@razorpay-demo.com,+919870000026,cust26@okaxis,Double-Click Issue
pay_901002,cust_00027,order_700851,24999,1787521636,captured,wallet,customer_27@razorpay-demo.com,+919870000027,,Double-Click Issue
pay_901327,cust_00199,order_701014,34999,1787670360,captured,wallet,customer_199@razorpay-demo.com,+919870000199,,Network Timeout Retry
pay_902806,cust_00004,order_702056,9999,1787594992,captured,wallet,customer_4@razorpay-demo.com,+919870000004,,Gateway Retry with Different IDs
pay_901196,cust_00169,order_700948,249999,1787642610,captured,upi,customer_169@razorpay-demo.com,+919870000169,cust169@okaxis,Double-Click Issue
pay_900276,cust_00170,order_700276,24999,1787646569,captured,wallet,customer_170@razorpay-demo.com,+919870000170,,legitimate
pay_900490,cust_00195,order_700490,74999,1787618990,captured,upi,customer_195@razorpay-demo.com,+919870000195,cust195@okaxis,legitimate
pay_901663,cust_00167,order_701182,24999,1787684749,captured,upi,customer_167@razorpay-demo.com,+919870000167,cust167@okaxis,Network Timeout Retry
pay_902718,cust_00073,order_701968,299999,1787621413,captured,netbanking,customer_73@razorpay-demo.com,+919870000073,,Gateway Retry with Different IDs
pay_900691,cust_00082,order_700691,74999,1787521770,captured,upi,customer_82@razorpay-demo.com,+919870000082,cust82@okaxis,legitimate
pay_902618,cust_00094,order_701868,99999,1787584033,captured,card,customer_94@razorpay-demo.com,+919870000094,,Multiple Browser Tabs Checkout
pay_902255,cust_00157,order_701505,7499,1787575550,captured,netbanking,customer_157@razorpay-demo.com,+919870000157,,Multiple Browser Tabs Checkout
pay_902139,cust_00004,order_701420,24999,1787532323,captured,upi,customer_4@razorpay-demo.com,+919870000004,cust4@okaxis,Failed UPI Retry
pay_900757,cust_00126,order_700729,9999,1787577792,captured,card,customer_126@razorpay-demo.com,+919870000126,,Double-Click Issue
pay_902125,cust_00157,order_701413,299999,1787628118,captured,upi,customer_157@razorpay-demo.com,+919870000157,cust157@okaxis,Failed UPI Retry
pay_901963,cust_00029,order_701332,19999,1787598152,captured,upi,customer_29@razorpay-demo.com,+919870000029,cust29@okaxis,Failed UPI Retry
pay_901091,cust_00141,order_700896,19999,1787650921,captured,card,customer_141@razorpay-demo.com,+919870000141,,Double-Click Issue
pay_900119,cust_00104,order_700119,149999,1787696990,failed,upi,customer_104@razorpay-demo.com,+919870000104,cust104@okaxis,legitimate
pay_900001,cust_00164,order_700001,7499,1787675616,captured,card,customer_164@razorpay-demo.com,+919870000164,,legitimate
pay_901230,cust_00015,order_700965,9999,1787674871,captured,netbanking,customer_15@razorpay-demo.com,+919870000015,,Network Timeout Retry
pay_900282,cust_00098,order_700282,49999,1787623498,captured,upi,customer_98@razorpay-demo.com,+919870000098,cust98@okaxis,legitimate
pay_902553,cust_00083,order_701803,4999,1787617473,captured,card,customer_83@razorpay-demo.com,+919870000083,,Multiple Browser Tabs Checkout
pay_901201,cust_00053,order_700951,49999,1787582503,captured,netbanking,customer_53@razorpay-demo.com,+919870000053,,Network Timeout Retry
pay_902842,cust_00089,order_702092,34999,1787603207,captured,upi,customer_89@razorpay-demo.com,+919870000089,cust89@okaxis,Gateway Retry with Different IDs
pay_901836,cust_00091,order_701268,299999,1787537957,captured,upi,customer_91@razorpay-demo.com,+919870000091,cust91@okaxis,Failed UPI Retry
pay_902705,cust_00159,order_701955,24999,1787684357,failed,netbanking,customer_159@razorpay-demo.com,+919870000159,,Gateway Retry with Different IDs
pay_901054,cust_00074,order_700877,299999,1787655119,captured,wallet,customer_74@razorpay-demo.com,+919870000074,,Double-Click Issue
pay_900882,cust_00076,order_700791,34999,1787596753,captured,card,customer_76@razorpay-demo.com,+919870000076,,Double-Click Issue
pay_901193,cust_00115,order_700947,9999,1787613307,captured,upi,customer_115@razorpay-demo.com,+919870000115,cust115@okaxis,Double-Click Issue
pay_901809,cust_00157,order_701255,99999,1787634934,captured,upi,customer_157@razorpay-demo.com,+919870000157,cust157@okaxis,Failed UPI Retry
pay_901126,cust_00067,order_700913,24999,1787593397,captured,wallet,customer_67@razorpay-demo.com,+919870000067,,Double-Click Issue
pay_902257,cust_00143,order_701507,12499,1787535746,captured,upi,customer_143@razorpay-demo.com,+919870000143,cust143@okaxis,Multiple Browser Tabs Checkout
pay_902055,cust_00149,order_701378,34999,1787681629,captured,upi,customer_149@razorpay-demo.com,+919870000149,cust149@okaxis,Failed UPI Retry
pay_900719,cust_00033,order_700710,9999,1787679391,captured,card,customer_33@razorpay-demo.com,+919870000033,,Double-Click Issue
pay_900367,cust_00178,order_700367,299999,1787558679,captured,wallet,customer_178@razorpay-demo.com,+919870000178,,legitimate
pay_901796,cust_00154,order_701248,4999,1787557827,captured,upi,customer_154@razorpay-demo.com,+919870000154,cust154@okaxis,Failed UPI Retry
pay_902323,cust_00176,order_701573,7499,1787642580,captured,netbanking,customer_176@razorpay-demo.com,+919870000176,,Multiple Browser Tabs Checkout
pay_900556,cust_00171,order_700556,19999,1787655193,captured,upi,customer_171@razorpay-demo.com,+919870000171,cust171@okaxis,legitimate
pay_901656,cust_00170,order_701178,49999,1787559600,captured,card,customer_170@razorpay-demo.com,+919870000170,,Network Timeout Retry
pay_901473,cust_00024,order_701087,9999,1787600731,captured,card,customer_24@razorpay-demo.com,+919870000024,,Network Timeout Retry
pay_900305,cust_00162,order_700305,99999,1787529678,captured,netbanking,customer_162@razorpay-demo.com,+919870000162,,legitimate
pay_901704,cust_00190,order_701202,14999,1787541753,captured,upi,customer_190@razorpay-demo.com,+919870000190,cust190@okaxis,Failed UPI Retry
pay_900204,cust_00195,order_700204,34999,1787648812,captured,card,customer_195@razorpay-demo.com,+919870000195,,legitimate
pay_901942,cust_00162,order_701321,249999,1787634781,captured,upi,customer_162@razorpay-demo.com,+919870000162,cust162@okaxis,Failed UPI Retry
pay_901252,cust_00010,order_700976,299999,1787531580,captured,card,customer_10@razorpay-demo.com,+919870000010,,Network Timeout Retry
pay_900933,cust_00026,order_700817,99999,1787623060,captured,netbanking,customer_26@razorpay-demo.com,+919870000026,,Double-Click Issue
pay_902156,cust_00179,order_701428,9999,1787559306,captured,upi,customer_179@razorpay-demo.com,+919870000179,cust179@okaxis,Failed UPI Retry
pay_900121,cust_00170,order_700121,4999,1787654275,captured,card,customer_170@razorpay-demo.com,+919870000170,,legitimate
pay_900284,cust_00005,order_700284,34999,1787701657,captured,card,customer_5@razorpay-demo.com,+919870000005,,legitimate
pay_900980,cust_00113,order_700840,4999,1787560650,captured,card,customer_113@razorpay-demo.com,+919870000113,,Double-Click Issue
pay_901260,cust_00124,order_700980,199999,1787576050,captured,wallet,customer_124@razorpay-demo.com,+919870000124,,Network Timeout Retry
pay_900576,cust_00077,order_700576,299999,1787660617,captured,card,customer_77@razorpay-demo.com,+919870000077,,legitimate
pay_901728,cust_00084,order_701214,249999,1787594566,captured,upi,customer_84@razorpay-demo.com,+919870000084,cust84@okaxis,Failed UPI Retry
pay_902015,cust_00001,order_701358,149999,1787612214,captured,upi,customer_1@razorpay-demo.com,+919870000001,cust1@okaxis,Failed UPI Retry
pay_902535,cust_00139,order_701785,19999,1787680047,captured,card,customer_139@razorpay-demo.com,+919870000139,,Multiple Browser Tabs Checkout
pay_901310,cust_00104,order_701005,74999,1787604945,captured,upi,customer_104@razorpay-demo.com,+919870000104,cust104@okaxis,Network Timeout Retry
pay_901407,cust_00021,order_701054,9999,1787554877,captured,netbanking,customer_21@razorpay-demo.com,+919870000021,,Network Timeout Retry
pay_901913,cust_00134,order_701307,199999,1787629313,captured,upi,customer_134@razorpay-demo.com,+919870000134,cust134@okaxis,Failed UPI Retry
pay_902610,cust_00052,order_701860,9999,1787539029,captured,netbanking,customer_52@razorpay-demo.com,+919870000052,,Multiple Browser Tabs Checkout
pay_902004,cust_00053,order_701352,99999,1787667128,captured,upi,customer_53@razorpay-demo.com,+919870000053,cust53@okaxis,Failed UPI Retry
pay_900630,cust_00062,order_700630,34999,1787539793,captured,wallet,customer_62@razorpay-demo.com,+919870000062,,legitimate
pay_900287,cust_00023,order_700287,24999,1787567997,captured,card,customer_23@razorpay-demo.com,+919870000023,,legitimate
pay_902131,cust_00198,order_701416,99999,1787644884,captured,upi,customer_198@razorpay-demo.com,+919870000198,cust198@okaxis,Failed UPI Retry
pay_900301,cust_00016,order_700301,34999,1787690610,captured,card,customer_16@razorpay-demo.com,+919870000016,,legitimate
pay_901274,cust_00167,order_700987,74999,1787560626,captured,netbanking,customer_167@razorpay-demo.com,+919870000167,,Network Timeout Retry
pay_902058,cust_00037,order_701379,149999,1787641873,captured,upi,customer_37@razorpay-demo.com,+919870000037,cust37@okaxis,Failed UPI Retry
pay_900066,cust_00170,order_700066,7499,1787572566,failed,upi,customer_170@razorpay-demo.com,+919870000170,cust170@okaxis,legitimate
pay_902848,cust_00168,order_702098,149999,1787653005,captured,netbanking,customer_168@razorpay-demo.com,+919870000168,,Gateway Retry with Different IDs
pay_900891,cust_00047,order_700796,199999,1787599695,captured,card,customer_47@razorpay-demo.com,+919870000047,,Double-Click Issue
pay_902096,cust_00047,order_701398,199999,1787606608,captured,upi,customer_47@razorpay-demo.com,+919870000047,cust47@okaxis,Failed UPI Retry
pay_901599,cust_00188,order_701150,7499,1787652455,captured,netbanking,customer_188@razorpay-demo.com,+919870000188,,Network Timeout Retry
pay_900231,cust_00096,order_700231,7499,1787617280,captured,upi,customer_96@razorpay-demo.com,+919870000096,cust96@okaxis,legitimate
pay_900504,cust_00139,order_700504,99999,1787628613,captured,card,customer_139@razorpay-demo.com,+919870000139,,legitimate
pay_902291,cust_00057,order_701541,299999,1787619749,captured,netbanking,customer_57@razorpay-demo.com,+919870000057,,Multiple Browser Tabs Checkout
pay_901290,cust_00087,order_700995,199999,1787543261,captured,card,customer_87@razorpay-demo.com,+919870000087,,Network Timeout Retry
pay_901335,cust_00180,order_701018,249999,1787558340,captured,netbanking,customer_180@razorpay-demo.com,+919870000180,,Network Timeout Retry
pay_901898,cust_00129,order_701299,9999,1787548400,captured,upi,customer_129@razorpay-demo.com,+919870000129,cust129@okaxis,Failed UPI Retry
pay_901005,cust_00164,order_700853,14999,1787628555,captured,upi,customer_164@razorpay-demo.com,+919870000164,cust164@okaxis,Double-Click Issue
pay_900837,cust_00013,order_700769,9999,1787663550,captured,upi,customer_13@razorpay-demo.com,+919870000013,cust13@okaxis,Double-Click Issue
pay_901427,cust_00189,order_701064,14999,1787623697,captured,wallet,customer_189@razorpay-demo.com,+919870000189,,Network Timeout Retry
pay_900375,cust_00184,order_700375,149999,1787628991,captured,wallet,customer_184@razorpay-demo.com,+919870000184,,legitimate
pay_901152,cust_00065,order_700926,12499,1787546783,captured,card,customer_65@razorpay-demo.com,+919870000065,,Double-Click Issue
pay_902023,cust_00098,order_701362,24999,1787609637,captured,upi,customer_98@razorpay-demo.com,+919870000098,cust98@okaxis,Failed UPI Retry
pay_902633,cust_00082,order_701883,49999,1787597496,captured,wallet,customer_82@razorpay-demo.com,+919870000082,,Multiple Browser Tabs Checkout
pay_902487,cust_00194,order_701737,49999,1787683675,captured,card,customer_194@razorpay-demo.com,+919870000194,,Multiple Browser Tabs Checkout
pay_901951,cust_00120,order_701326,7499,1787594166,captured,upi,customer_120@razorpay-demo.com,+919870000120,cust120@okaxis,Failed UPI Retry
pay_900752,cust_00085,order_700726,12499,1787586167,captured,upi,customer_85@razorpay-demo.com,+919870000085,cust85@okaxis,Double-Click Issue
pay_900100,cust_00012,order_700100,12499,1787647476,captured,wallet,customer_12@razorpay-demo.com,+919870000012,,legitimate
pay_901592,cust_00143,order_701146,74999,1787531763,captured,upi,customer_143@razorpay-demo.com,+919870000143,cust143@okaxis,Network Timeout Retry
pay_900867,cust_00182,order_700784,74999,1787574740,captured,upi,customer_182@razorpay-demo.com,+919870000182,cust182@okaxis,Double-Click Issue
pay_902035,cust_00169,order_701368,24999,1787683917,captured,upi,customer_169@razorpay-demo.com,+919870000169,cust169@okaxis,Failed UPI Retry
pay_902742,cust_00064,order_701992,199999,1787632442,captured,wallet,customer_64@razorpay-demo.com,+919870000064,,Gateway Retry with Different IDs
pay_900530,cust_00022,order_700530,199999,1787687821,captured,netbanking,customer_22@razorpay-demo.com,+919870000022,,legitimate
pay_900637,cust_00158,order_700637,9999,1787533498,captured,netbanking,customer_158@razorpay-demo.com,+919870000158,,legitimate
pay_900186,cust_00062,order_700186,149999,1787582563,captured,upi,customer_62@razorpay-demo.com,+919870000062,cust62@okaxis,legitimate
pay_901092,cust_00141,order_700896,19999,1787650923,captured,card,customer_141@razorpay-demo.com,+919870000141,,Double-Click Issue
pay_901489,cust_00198,order_701095,7499,1787597145,captured,upi,customer_198@razorpay-demo.com,+919870000198,cust198@okaxis,Network Timeout Retry
pay_900932,cust_00053,order_700816,149999,1787567477,captured,card,customer_53@razorpay-demo.com,+919870000053,,Double-Click Issue
pay_902834,cust_00136,order_702084,4999,1787615088,captured,wallet,customer_136@razorpay-demo.com,+919870000136,,Gateway Retry with Different IDs
